,date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,ETH_trends,gold_spot,gspc_spot,ndx_spot
121,2025-03-16,2781,1937.3847751486,1940.4744246466,1863.4890594037,1887.4350177086,9292997637.67,227662553342.17,-0.5865073957913358,33.0,53.0,2994.5,5638.939941,19704.64063
120,2025-03-17,2781,1887.4491655955,1951.6259387436,1880.4843522,1927.0029027556,10436892087.1,232438668168.36,-0.0313567492298613,48.0,53.0,3000.0,5675.120117,19812.24023
119,2025-03-18,2781,1927.0057012509,1935.1819459255,1872.5088616552,1932.5434086744,10170844745.64,233111623995.13,-0.153505253284163,58.0,53.0,3035.100098,5614.660156,19483.35938
118,2025-03-19,2781,1932.5446028077,2068.7643992791,1928.2495156751,2057.7491339808,20065206265.54,248243868126.61,-0.0733273116390356,47.0,53.0,3035.899902,5675.290039,19736.66016
117,2025-03-20,2781,2057.9512076438,2067.4837399502,1952.2433302258,1982.0998943118,13217865781.89,239069332633.08,-0.0393568490280416,41.0,53.0,3040.0,5662.890137,19677.60938
116,2025-03-21,2781,1981.8529982473,1994.8914280445,1937.2116071852,1964.8474809995,9708125480.37,237034134233.14,0.0778770157785126,21.0,53.0,3018.199951,5667.560059,19753.9707
115,2025-03-22,2781,1964.9404662231,2005.0411318183,1964.2710195567,1980.0378088165,6117036512.34,238853856653.52,0.0778770157785126,21.0,53.0,3018.199951,5667.560059,19753.9707
114,2025-03-23,2781,1979.9836228541,2019.8893824676,1977.7092940604,2005.2992309006,7522339706.77,241963433974.49,0.0,24.0,48.0,3018.199951,5667.560059,19753.9707
113,2025-03-24,2781,2005.7183843996,2101.9834344001,1978.7638019509,2077.4790642279,14044912401.69,250756978547.17,0.0972275325312064,41.0,48.0,3013.100098,5767.569824,20180.44922
112,2025-03-25,2781,2078.5679999968,2096.5183429355,2038.6445744692,2067.7642367492,11735658914.24,249428012841.42,-0.222743590430906,59.0,48.0,3023.699951,5776.649902,20287.83008
111,2025-03-26,2781,2067.5088360044,2078.3691213124,1982.4123813089,2009.1893459796,13178523590.48,242367370302.34,-0.1269872105620764,33.0,48.0,3020.899902,5712.200195,19916.99023
110,2025-03-27,2781,2008.9406101498,2037.3961435323,1987.7177510389,2002.357436246,11593274542.56,241584672569.55,-0.0404005402818732,29.0,48.0,3060.199951,5693.310059,19798.61914
109,2025-03-28,2781,2002.4105590261,2015.4543396031,1863.0106164465,1895.5028729189,18160526497.76,228696752708.92,-0.0873416871139683,18.0,48.0,3086.5,5580.939941,19281.40039
108,2025-03-29,2781,1895.5496616399,1911.9008842639,1799.200857799,1827.3203233799,12194771784.6,220468383760.52,-0.1125918662916279,106.0,48.0,3086.5,5580.939941,19281.40039
107,2025-03-30,2781,1827.3110093867,1847.5705346317,1769.4127525521,1806.2186461858,9854857162.01,217940130328.02,-0.2655534490543141,96.0,50.0,3086.5,5580.939941,19281.40039
106,2025-03-31,2781,1806.3165007464,1852.5514409202,1778.692293073,1823.4800048352,15765030938.47,220025566439.76,-0.0766934855608626,45.0,50.0,3122.800049,5611.850098,19278.44922
105,2025-04-01,2781,1823.5623747635,1926.3030044112,1820.3503595705,1905.4914001311,15001220419.89,229914829332.44,-0.2357113115803437,85.0,50.0,3118.899902,5633.069824,19436.41992
104,2025-04-02,2781,1905.4846097142,1951.1803047187,1782.7602229877,1795.3132055131,22593742104.01,216585300525.3,-0.0140193932386765,29.0,50.0,3139.899902,5670.970215,19581.7793
103,2025-04-03,2781,1794.9760194238,1844.0711051529,1751.3808810832,1815.6372608262,16450974372.86,219079564806.56,0.0045303642695967,75.0,50.0,3097.0,5396.52002,18521.4707
102,2025-04-04,2781,1815.6098530552,1833.956836174,1760.5885995426,1815.3352305868,18061720813.64,219052157756.0,-0.0078499354989395,58.0,50.0,3012.0,5074.080078,17397.69922
101,2025-04-05,2781,1815.3450193491,1826.2985962634,1767.5135896962,1805.9732407073,6374712478.76,217925898989.34,-0.1347437011290829,89.0,50.0,3012.0,5074.080078,17397.69922
100,2025-04-06,2781,1805.9630169361,1815.574834001,1539.4380136682,1576.7280882451,22154445575.5,190293737817.24,-0.1637381418640243,70.0,66.0,3012.0,5074.080078,17397.69922
99,2025-04-07,2781,1576.9497867014,1634.0411747919,1415.3734803131,1555.2409524507,46073959046.97,187640356211.63,-0.3885798190034999,125.0,66.0,2951.300049,5062.25,17430.67969
98,2025-04-08,2781,1554.9321177056,1617.339825299,1447.6101233218,1472.553129615,21315312919.22,177707898713.34,-0.0515427894281179,68.0,66.0,2968.399902,4982.77002,17090.40039
97,2025-04-09,2781,1472.6014126378,1687.1880398805,1386.7993127909,1668.0400320881,39252195854.94,201316103262.79,-0.0026114947980302,132.0,66.0,3056.5,5456.899902,19145.06055
96,2025-04-10,2781,1668.2018424709,1669.3941751424,1474.9141400078,1522.5187737981,21379604306.72,183733303065.44,-0.106149527969002,54.0,66.0,3155.199951,5268.049805,18343.57031
95,2025-04-11,2781,1522.4729716422,1587.5385750578,1505.0019526192,1567.1498414994,14871838812.94,189129017070.86,-0.4251746863756381,47.0,66.0,3222.199951,5363.359863,18690.05078
94,2025-04-12,2781,1567.1557441535,1666.0175736076,1546.8195207785,1643.528527036,12110995012.86,198346809477.46,0.0223915618422966,23.0,66.0,3222.199951,5363.359863,18690.05078
93,2025-04-13,2781,1643.5011032957,1648.2867346548,1564.8388218276,1596.6857525708,13909890792.14,192724612962.73,0.0040866481799027,37.0,46.0,3222.199951,5363.359863,18690.05078
92,2025-04-14,2781,1596.8818489288,1689.8575457287,1596.0865089923,1622.7698983048,16518325094.07,195853377375.6,-0.0276725270590345,82.0,46.0,3204.800049,5405.970215,18796.01953
91,2025-04-15,2781,1622.7718927935,1659.8361925272,1585.2290824207,1588.6324584921,13175452875.3,191785058344.62,-0.1961828703931767,37.0,46.0,3218.699951,5396.629883,18830.23047
90,2025-04-16,2781,1589.0310150513,1610.7820977191,1540.0337718236,1578.1053743846,15339621550.62,190459123909.53,-0.05166822390402,56.0,46.0,3326.600098,5275.700195,18257.64063
89,2025-04-17,2781,1578.0142090793,1615.3068384679,1564.1957394894,1582.5483016142,11312160795.83,190992349445.83,-0.0319771817477617,18.0,46.0,3308.699951,5282.700195,18258.08984
88,2025-04-18,2781,1582.3971932118,1599.4168202893,1573.9039144175,1588.9246734554,7123507323.17,191789677051.19,0.0993348688495402,32.0,46.0,3308.699951,5282.700195,18258.08984
87,2025-04-19,2781,1588.9697809208,1629.0515194549,1585.4729851869,1612.9228087159,7168138699.95,194690106153.4,-0.2272322938817483,34.0,46.0,3308.699951,5282.700195,18258.08984
86,2025-04-20,2781,1612.9661143546,1618.4367653849,1566.6915243639,1587.5142283326,7642784468.77,191615419575.44,-0.2033106699112504,45.0,51.0,3308.699951,5282.700195,18258.08984
85,2025-04-21,2781,1587.460958383,1656.1195756454,1566.1475149166,1579.734555934,15403785610.72,190696581804.8,-0.2425814855666387,39.0,51.0,3406.199951,5158.200195,17808.30078
84,2025-04-22,2781,1579.8152141575,1773.6392019981,1542.0003234914,1757.3317029388,23747917554.97,212112642017.76,0.0111915604072825,51.0,51.0,3400.800049,5287.759766,18276.41016
83,2025-04-23,2781,1757.1965379259,1829.709977089,1746.9240125515,1796.1041889031,22904644755.89,216798232992.74,0.0127062077190786,38.0,51.0,3276.300049,5375.859863,18693.25977
82,2025-04-24,2781,1795.9794805703,1801.6914146029,1724.7407800218,1769.8316871227,15207402758.94,213667061433.64,0.0586858326117897,32.0,51.0,3332.0,5484.77002,19214.40039
81,2025-04-25,2781,1770.0036763023,1826.6960807747,1740.3318919899,1786.6344969706,17459399280.52,215678589411.23,0.1021589450680889,48.0,51.0,3282.399902,5525.209961,19432.56055
80,2025-04-26,2781,1786.5329530372,1839.3630104067,1781.4738771609,1821.8811558834,11926379866.87,219973481173.48,0.0,3.0,51.0,3282.399902,5525.209961,19432.56055
79,2025-04-27,2781,1822.1755598262,1856.443870277,1785.902085681,1792.8650336325,11321944112.9,216389226984.88,0.0,3.0,45.0,3282.399902,5525.209961,19432.56055
78,2025-04-28,2781,1792.4462035133,1827.48228733,1747.7268073738,1798.8517797249,17043640437.12,217174195788.63,0.0,13.0,45.0,3332.5,5528.75,19427.28906
77,2025-04-29,2781,1798.9121769531,1842.0331133691,1782.2812586047,1799.1756569895,14734257744.36,217214710475.9,0.022731837889176,51.0,45.0,3318.800049,5560.830078,19544.94922
76,2025-04-30,2781,1799.2090834497,1816.6899379324,1736.1429703484,1793.7753622537,14810431362.32,216595386134.01,0.1115319678243601,48.0,45.0,3305.0,5569.060059,19571.01953
75,2025-05-01,2781,1794.0410060881,1872.9395217592,1793.1511490282,1839.2215835716,15861442721.49,222048818356.08,-0.0278700237488823,46.0,45.0,3210.0,5604.140137,19786.71094
74,2025-05-02,2781,1839.174819845,1869.5300891533,1814.7304225713,1842.7078282867,13570171871.71,222476414631.85,0.034607673389908,54.0,45.0,3231.899902,5686.669922,20102.60938
73,2025-05-03,2781,1842.7181465601,1848.2468817888,1812.8156720582,1833.8397115605,8344452620.45,221381122757.04,0.1272469383839982,36.0,45.0,3231.899902,5686.669922,20102.60938
72,2025-05-04,2781,1833.6472066094,1849.9985270593,1804.4951574738,1808.5942798561,8918979887.03,218369681377.28,-0.0518102548418253,31.0,64.0,3231.899902,5686.669922,20102.60938
71,2025-05-05,2781,1808.7048999912,1832.0507257283,1783.3148204788,1819.6974998047,11389336488.74,219701148988.05,0.2196648713999996,36.0,64.0,3311.300049,5650.379883,19967.93945
70,2025-05-06,2781,1819.7339890887,1820.7965776715,1753.3154325012,1815.087467964,13206516310.18,219131770881.32,-0.0568679253568512,43.0,64.0,3411.399902,5606.910156,19791.34961
69,2025-05-07,2781,1815.0188898478,1849.6584854543,1788.6873700468,1811.6066452415,50540755038.65,218712336455.29,0.0448610061974309,24.0,64.0,3381.399902,5631.279785,19867.9707
68,2025-05-08,2781,1811.5463369158,2222.2055677641,1809.4569221941,2206.5146753165,37777245240.79,266350720974.52,0.0135958272031043,92.0,64.0,3296.600098,5663.939941,20063.56055
67,2025-05-09,2781,2206.1282390533,2486.0067281744,2186.0544918405,2345.5072621678,43766026875.04,283212131327.46,0.074021350890398,108.0,64.0,3335.399902,5659.910156,20061.44922
66,2025-05-10,2781,2345.7603858159,2597.5434737718,2320.2351186358,2582.422704863,30265913403.28,311812283815.93,0.0149349147451872,54.0,64.0,3335.399902,5659.910156,20061.44922
65,2025-05-11,2781,2582.7105445325,2603.2644633239,2441.7308316345,2510.237906047,26496368543.02,303067717659.35,0.029701283591183,49.0,66.0,3335.399902,5659.910156,20061.44922
64,2025-05-12,2781,2510.2893351913,2620.8971419475,2411.5945061584,2496.3976889157,32121858920.52,301382154979.93,0.0446039717995895,62.0,66.0,3220.0,5844.189941,20868.15039
63,2025-05-13,2781,2496.3373512576,2736.890090638,2418.3256055346,2680.129604376,33528741589.68,323585610369.77,0.1689619033985074,51.0,66.0,3240.300049,5886.549805,21197.69922
62,2025-05-14,2781,2680.2622384313,2721.9499115008,2549.6849943939,2610.063120705,26602676587.68,315104897273.59,0.1110169922999846,48.0,66.0,3181.399902,5892.580078,21319.21094
61,2025-05-15,2781,2610.0277867363,2645.0742005885,2482.2129171881,2546.8568767538,26637688883.37,307501964918.58,0.1813186910629272,61.0,66.0,3220.699951,5916.930176,21335.82031
60,2025-05-16,2781,2547.058230274,2645.6078120419,2532.0271296911,2536.2975988505,21298907762.64,306201938160.19,-0.1289593640857449,44.0,66.0,3182.0,5958.379883,21427.93945
59,2025-05-17,2781,2536.2975676582,2537.7818073053,2449.0694382488,2475.7544701497,18830706229.93,298893909612.58,0.0,9.0,66.0,3182.0,5958.379883,21427.93945
58,2025-05-18,2781,2475.769504585,2585.6969286739,2344.6682464337,2498.2335542663,25005164865.17,301674095951.83,-0.0725487242353723,46.0,61.0,3182.0,5958.379883,21427.93945
57,2025-05-19,2781,2498.8001678573,2545.4611872281,2353.4268867807,2529.1666716605,27351331811.33,305336095481.65,0.0995066492246237,31.0,61.0,3228.899902,5963.600098,21447.05078
56,2025-05-20,2781,2529.1350860407,2585.6199183951,2446.4467515707,2524.1732121799,23453322577.82,304734963121.86,0.2085063546585833,62.0,61.0,3280.300049,5940.459961,21367.36914
55,2025-05-21,2781,2524.1592029235,2614.0608794362,2454.5378171415,2552.3472007855,31952904125.33,308188192621.31,0.1776919934824602,63.0,61.0,3309.300049,5844.609863,21080.35938
54,2025-05-22,2781,2552.7667910511,2691.102323047,2546.4348209186,2664.1570470923,26596978352.2,321626120281.28,0.1014116923846499,50.0,61.0,3292.300049,5842.009766,21112.4707
53,2025-05-23,2781,2664.0820452986,2731.2208080077,2504.8735848881,2526.4419813074,30536501878.09,305001571950.0,0.0235787774686835,62.0,61.0,3363.600098,5802.819824,20915.66016
52,2025-05-24,2781,2526.38800932,2575.1312600148,2516.0181532343,2530.6462312159,11380899855.94,305544348106.31,-0.1059102319382332,17.0,61.0,3363.600098,5802.819824,20915.66016
51,2025-05-25,2781,2530.8901761275,2553.8691683707,2467.8801023772,2551.7638148435,14556431364.04,308017902682.78,0.1838441054610645,28.0,55.0,3363.600098,5802.819824,20915.66016
50,2025-05-26,2781,2551.3807643825,2598.5666553775,2530.3215699785,2564.1384181332,14936610009.42,309558187628.49,-0.0642650246620178,18.0,55.0,3363.600098,5802.819824,20915.66016
49,2025-05-27,2781,2564.1408030283,2712.2851667482,2512.5887065505,2663.0697270642,26264200535.87,321493910372.99,-0.0126310878978805,45.0,55.0,3299.100098,5921.540039,21414.99023
48,2025-05-28,2781,2663.010302828,2688.7421970566,2611.1609002178,2682.2128400301,19087366067.61,323766194607.74,0.0060912470658823,84.0,55.0,3293.600098,5888.549805,21318.16992
47,2025-05-29,2781,2681.8432967298,2784.7524673916,2620.9827839112,2632.6548758292,27567479810.57,317848679436.61,-0.1170934584383739,63.0,55.0,3317.100098,5912.169922,21363.94922
46,2025-05-30,2781,2632.8360195978,2648.2606783507,2510.1639102079,2529.9436479287,24599403942.53,305412785923.94,-0.0757284183697453,67.0,55.0,3288.899902,5911.689941,21340.99023
45,2025-05-31,2781,2529.8340800535,2550.4836539901,2484.2156155201,2529.0873780335,13992843764.89,305322676115.81,-0.1083308954628146,38.0,55.0,3288.899902,5911.689941,21340.99023
44,2025-06-01,2781,2529.0966040916,2547.7729616588,2472.5407947259,2536.2663088146,13287852481.91,306177993353.16,-0.0010831761991081,33.0,54.0,3288.899902,5911.689941,21340.99023
43,2025-06-02,2781,2536.1849280076,2615.5157003333,2477.292797788,2607.0974987606,16744168823.55,314750525763.57,0.1065193281709393,29.0,54.0,3370.600098,5935.939941,21491.75
42,2025-06-03,2781,2607.1975995931,2652.4187771318,2582.2505360076,2593.2802593803,18291179016.33,313093905738.22,0.1239263221506594,67.0,54.0,3350.199951,5970.370117,21662.58008
41,2025-06-04,2781,2593.4826542677,2677.9705464726,2585.7377151597,2608.6430329852,18621211034.52,314918757612.67,0.1302287878675593,64.0,54.0,3373.5,5970.810059,21721.91992
40,2025-06-05,2781,2608.6072565384,2640.6041075435,2395.7536908185,2416.2855921517,26194462736.91,291720663907.43,0.0059485088041679,44.0,54.0,3350.699951,5939.299805,21547.42969
39,2025-06-06,2781,2416.4549867012,2530.3918612371,2387.6087517435,2477.1948101373,19407449564.6,299050574908.76,-0.1634520644627287,37.0,54.0,3322.699951,6000.359863,21761.78906
38,2025-06-07,2781,2477.1832809676,2543.0487664147,2459.137208559,2526.5053936495,11664303387.31,304970073785.67,0.0018098325047421,45.0,54.0,3322.699951,6000.359863,21761.78906
37,2025-06-08,2781,2526.1933934895,2547.4670463726,2493.9201416849,2510.7870002709,12097170202.77,303116033270.06,-0.0019265093259363,30.0,60.0,3322.699951,6000.359863,21761.78906
36,2025-06-09,2781,2510.8380950887,2693.8065391692,2479.867906226,2681.5171951808,20605172559.53,323692699196.23,0.1070961737026602,31.0,60.0,3332.100098,6005.879883,21797.86914
35,2025-06-10,2781,2681.2853293436,2824.8080126769,2658.6771446823,2813.5174722242,35555755055.15,339682097824.21,0.0638012993817645,39.0,60.0,3320.899902,6038.810059,21941.91992
34,2025-06-11,2781,2813.7397458841,2877.6292904417,2746.4599377971,2773.5293199848,30705408053.77,334834778705.72,0.1540466139926161,94.0,60.0,3321.300049,6022.240234,21860.80078
33,2025-06-12,2781,2773.5978126125,2784.262793898,2619.9665537204,2651.7952388213,25924959612.73,320144033677.27,0.0295368893909068,55.0,60.0,3380.899902,6045.259766,21913.32031
32,2025-06-13,2781,2651.9155605939,2651.9155605939,2443.9627146036,2579.486038699,37986747138.47,311427701465.83,-0.0542547492249148,58.0,60.0,3431.199951,5976.970215,21631.03906
31,2025-06-14,2781,2579.7215143187,2580.1581535893,2491.4906818453,2533.4441915193,14285000472.85,305808836419.54,0.1964119816927806,43.0,60.0,3431.199951,5976.970215,21631.03906
30,2025-06-15,2781,2533.1832975252,2558.6776897713,2493.2045219589,2546.8371588019,13961893827.76,307504024675.85,0.0454138881668916,51.0,55.0,3431.199951,5976.970215,21631.03906
29,2025-06-16,2781,2547.226895762,2680.0875951757,2517.1452744184,2540.6050663562,22792449577.22,306669359545.91,-0.0010351840347732,42.0,55.0,3396.399902,6033.109863,21937.57031
28,2025-06-17,2781,2540.3143779615,2617.901407601,2456.6489290116,2510.7614921028,25653232897.12,303107908642.65,0.0117585245361137,96.0,55.0,3386.600098,5982.720215,21719.08008
27,2025-06-18,2781,2510.8168096452,2546.6274818193,2469.0502186679,2524.3015307665,19873957904.83,304747629140.47,0.06421834602952,43.0,55.0,3389.800049,5980.870117,21719.68945
26,2025-06-19,2781,2524.4039414787,2546.7696102561,2486.1019157219,2521.6536702769,12782730709.36,304399901342.93,-0.0499915768170312,22.0,55.0,3389.800049,5980.870117,21719.68945
25,2025-06-20,2781,2521.5263177752,2569.0145932767,2371.4744758724,2407.3042762144,22592586688.09,290615792923.24,-0.0646075472555124,53.0,55.0,3368.100098,5967.839844,21626.39063
24,2025-06-21,2781,2407.3477547466,2448.4116548944,2222.8126095218,2300.4956387858,16108791761.83,277516651119.22,-0.0623679164812654,30.0,55.0,3368.100098,5967.839844,21626.39063
23,2025-06-22,2781,2298.8426686226,2313.8529474325,2116.6814805604,2228.213144898,28458151601.48,269022834505.99,-0.1147283112947842,69.0,53.0,3368.100098,5967.839844,21626.39063
22,2025-06-23,2781,2228.4847041767,2434.2398190625,2191.4182489731,2421.8248913869,26247439428.72,292362889282.03,-0.0296928081808127,23.0,53.0,3377.699951,6025.169922,21856.33008
21,2025-06-24,2781,2421.830560694,2481.2229189284,2379.5694154056,2448.0088600947,19539047009.43,295609805733.38,0.191245115465588,62.0,53.0,3317.399902,6092.180176,22190.51953
20,2025-06-25,2781,2448.7373814525,2468.6778981074,2394.6074141098,2419.3102483686,17158118624.58,292037377354.17,-0.0420575645640065,34.0,53.0,3327.100098,6092.160156,22237.74023
19,2025-06-26,2781,2419.1548124228,2519.6198376776,2399.5339376371,2416.146699528,18300413888.04,291658126824.84,-0.0205531435151786,37.0,53.0,3333.5,6141.02002,22447.28906
18,2025-06-27,2781,2416.0230864247,2463.1546979432,2386.3249607935,2423.8668437067,15309834969.7,292611526212.54,0.0051920818878668,71.0,53.0,3273.699951,6173.069824,22534.19922
17,2025-06-28,2781,2423.9253989525,2448.1916302027,2407.7617213909,2437.1094865049,8273074809.28,294203392796.49,0.0333094062640311,26.0,53.0,3273.699951,6173.069824,22534.19922
16,2025-06-29,2781,2437.1148322922,2523.3206528394,2417.6253585354,2500.9600353849,12500580478.82,301867694928.4,0.0,16.0,48.0,3273.699951,6173.069824,22534.19922
15,2025-06-30,2781,2500.6053913406,2521.7204588282,2438.0549138166,2486.4643327619,16859727663.03,300156161035.07,-0.0428024700293711,18.0,48.0,3294.399902,6204.950195,22679.00977
14,2025-07-01,2781,2486.4284787067,2500.5919034504,2389.8158193747,2405.7928401072,15025451795.54,290429260004.66,0.0,34.0,48.0,3336.699951,6198.009766,22478.13086
13,2025-07-02,2781,2405.8575219728,2616.7836199661,2378.3935265069,2571.3354950049,22792512024.56,310339846865.39,0.0413337333042293,27.0,48.0,3348.0,6227.419922,22641.89063
12,2025-07-03,2781,2570.7965512046,2635.1921204299,2558.5825399841,2591.0072738951,20873559425.27,312759675351.8,-0.1181150400152774,52.0,48.0,3331.600098,6279.350098,22866.9707
11,2025-07-04,2781,2590.8456286363,2601.1195462643,2475.7548780196,2508.5182007331,17222740208.98,302770026673.42,-0.0649418954768877,32.0,48.0,3332.5,6279.350098,22866.9707
10,2025-07-05,2781,2508.0959398522,2529.8423612387,2489.0024262082,2517.2800211176,9289382302.08,303878452368.58,0.0,7.0,48.0,3332.5,6279.350098,22866.9707
9,2025-07-06,2781,2517.2800502273,2603.064593334,2505.3708080721,2571.2364783961,13190436110.06,310410971807.55,0.132323938033037,63.0,62.0,3332.5,6279.350098,22866.9707
8,2025-07-07,2781,2571.3952554574,2589.3249461783,2517.9035734122,2543.0132490453,18440266946.97,306979770240.64,0.1203137551035199,37.0,62.0,3332.199951,6229.97998,22685.57031
7,2025-07-08,2781,2542.9727446559,2626.6644537649,2525.4377884757,2615.5057588635,17537487205.94,315735197044.02,0.0459952500647877,50.0,62.0,3307.0,6225.52002,22702.25
6,2025-07-09,2781,2615.5057588635,2794.5186020188,2591.9469134308,2770.7776343245,27229452848.56,334473818049.21,0.0391174271135387,37.0,62.0,3311.600098,6263.259766,22864.91016
5,2025-07-10,2781,2770.7373013563,2995.1521563718,2757.266597427,2954.8452179122,33929201260.58,356696239886.78,-0.2051874096533831,42.0,62.0,3317.399902,6280.459961,22829.25977
4,2025-07-11,2781,2954.8327786052,3038.141150031,2916.9564674111,2957.8861984773,36226558862.52,357117401369.22,0.3135106393035844,113.0,62.0,3356.0,6259.75,22780.59961
3,2025-07-12,2781,2958.3337738103,2979.7799321359,2907.193557289,2942.9116629289,16317198253.87,355247159427.4,-0.0041255584750349,55.0,62.0,3356.0,6259.75,22780.59961
2,2025-07-13,2781,2942.8535792374,3016.3934648688,2938.7365409779,2973.3589886215,17361753131.37,358913143072.06,-0.129803203316805,74.0,100.0,3356.0,6259.75,22780.59961
1,2025-07-14,2781,2973.2251481336,3079.9855110516,2965.3237904037,3013.3508592513,36349290556.46,363749649349.02,0.0406244643341154,44.0,100.0,3351.5,6268.560059,22855.63086
0,2025-07-15,2781,3013.2935772868,3142.4272221797,2934.3712335532,3139.8897178037,39013656111.94,379030219975.84,-0.0658515292019567,44.0,100.0,3329.800049,6243.759766,22884.58984
